step,total_loss,actor_loss,q1_loss,q2_loss,alpha,cost_q1_loss,cost_q2_loss,lambda,cost_estimate,cost_gap
2029,-0.7128699421882629,-0.7212872505187988,0.004008342046290636,0.004404613748192787,0.10156559199094772,2.17035358218709e-06,2.2281278688751627e-06,0.01415536180138588,0.008376158773899078,-0.040963849656864997
2030,-0.6832683086395264,-0.6907739639282227,0.0036117464769631624,0.0038857641629874706,0.10153302550315857,3.867967734549893e-06,4.28837165600271e-06,0.014141827821731567,0.009096658788621426,-0.04096082423459067
2031,-0.687442421913147,-0.7034838199615479,0.007233882788568735,0.008803804405033588,0.10150032490491867,1.8206110325991176e-06,1.900164420476358e-06,0.014128300361335278,0.006946745794266462,-0.04106544573314782
2032,-0.6969911456108093,-0.7056006193161011,0.004375211428850889,0.004228122066706419,0.10146758705377579,3.028353148692986e-06,3.0855835575493984e-06,0.014114785939455032,0.008781279437243938,-0.041073109474628236
2033,-0.6948063373565674,-0.7008259296417236,0.0030613201670348644,0.002954114694148302,0.10143488645553589,1.912900643219473e-06,2.2900621843291447e-06,0.014101284556090832,0.009320380166172981,-0.04105343499258817
2034,-0.6624179482460022,-0.6694142818450928,0.003347894176840782,0.003644380485638976,0.1014021709561348,2.041274456132669e-06,2.008052661039983e-06,0.014087796211242676,0.009374922141432762,-0.041032017135887125
2035,-0.6914498805999756,-0.6981218457221985,0.0035489178262650967,0.0031176817137748003,0.10136949270963669,2.6631594209902687e-06,2.6645250272849808e-06,0.01407431997358799,0.010656732134521008,-0.040947579672366716
2036,-0.6795979738235474,-0.6833620071411133,0.0017599562415853143,0.001993961399421096,0.10133691877126694,4.520922175288433e-06,5.608138962998055e-06,0.014060856774449348,0.010168921202421188,-0.040891754628627326
2037,-0.707356870174408,-0.7124539613723755,0.0025881100445985794,0.002501905430108309,0.10130401700735092,3.722848532561329e-06,3.4100610264431452e-06,0.014047414064407349,0.009242209605872631,-0.04088505641690233
2038,-0.7153856754302979,-0.7211192846298218,0.0028247300069779158,0.0029032889287918806,0.10127102583646774,2.868363253583084e-06,2.7522328309714794e-06,0.014033983461558819,0.009048840031027794,-0.040888361594505825
2039,-0.6766247749328613,-0.6889243125915527,0.006247231271117926,0.006048202980309725,0.10123802721500397,2.196904915763298e-06,1.9007942455573357e-06,0.014020565897226334,0.008322463370859623,-0.04092782034623755
2040,-0.6455950736999512,-0.6595596671104431,0.006795908324420452,0.007159617729485035,0.10120513290166855,4.21075128542725e-06,4.862675268668681e-06,0.014007167890667915,0.009175277315080166,-0.040922665463171665
2041,-0.6781772971153259,-0.6832963228225708,0.0024725799448788166,0.00264268578030169,0.1011722981929779,2.128053438354982e-06,1.6183356592591736e-06,0.01399377640336752,0.008251281455159187,-0.040963968117255126
2042,-0.6435192823410034,-0.6534140110015869,0.004576861392706633,0.005311295855790377,0.10113950073719025,3.0117739697743673e-06,3.507536803226685e-06,0.013980397023260593,0.006186780519783497,-0.04110643068540319
2043,-0.7168110013008118,-0.7232446670532227,0.003183934837579727,0.003242646809667349,0.1011066660284996,3.486817604425596e-06,3.587655555747915e-06,0.01396702416241169,0.009699181653559208,-0.04106615006845507
2044,-0.7154998183250427,-0.7201407551765442,0.0024450698401778936,0.0021795090287923813,0.10107376426458359,8.383409294765443e-06,7.97233315097401e-06,0.013953663408756256,0.00999706331640482,-0.04101298939921208
2045,-0.7316819429397583,-0.740012526512146,0.00382092222571373,0.004504628013819456,0.1010410413146019,2.526454863982508e-06,2.563660927989986e-06,0.013940316624939442,0.010583672672510147,-0.040933156295625966
2046,-0.7696787118911743,-0.779901385307312,0.005056232213973999,0.005159418098628521,0.10100819170475006,3.9457891034544446e-06,3.037301212316379e-06,0.013926981948316097,0.00940641574561596,-0.04091617769356387
2047,-0.6750668883323669,-0.6819103956222534,0.0035274052061140537,0.003313572145998478,0.10097537189722061,1.3204403330746572e-06,1.1631522056632093e-06,0.013913659378886223,0.007117670029401779,-0.04101448530741559
2048,-0.687670886516571,-0.698805570602417,0.005279694218188524,0.005845071282237768,0.10094251483678818,4.999805241823196e-06,4.891708158538677e-06,0.013900350779294968,0.0077268341556191444,-0.04107741933426386
2049,-0.7507478594779968,-0.7565124034881592,0.0026165959425270557,0.003140902379527688,0.10090964287519455,3.6558794818120077e-06,3.3848918974399567e-06,0.013887054286897182,0.0106588713824749,-0.040990604798426915
2050,-0.7008091807365417,-0.7057276368141174,0.0023793100845068693,0.002533465391024947,0.10087676346302032,2.4916535039665177e-06,3.2119978641276248e-06,0.013873769901692867,0.009846202097833157,-0.04094876445361391
2051,-0.6358010172843933,-0.6474952697753906,0.00585367763414979,0.005835255142301321,0.1008441299200058,2.858910420400207e-06,2.4802066036500037e-06,0.013860499486327171,0.008379155769944191,-0.04098236844243601
2052,-0.6619088053703308,-0.6710730195045471,0.00462240120396018,0.0045384690165519714,0.10081151127815247,1.7786233001970686e-06,1.5675786926294677e-06,0.013847241178154945,0.008894397877156734,-0.04098853012645637
2053,-0.6400994658470154,-0.6487694382667542,0.004095693584531546,0.004566237796097994,0.10077901929616928,3.8020707506802864e-06,4.232907940604491e-06,0.01383399497717619,0.010762966237962246,-0.04090095530823544
2054,-0.7134711742401123,-0.7253814935684204,0.005978967063128948,0.005922303069382906,0.10074658691883087,4.321103006077465e-06,4.788057594851125e-06,0.013820762746036053,0.009567021392285824,-0.04087755647320938
2055,-0.751899003982544,-0.7611910700798035,0.004414752591401339,0.004867865238338709,0.10071411728858948,4.895396614301717e-06,4.597027327690739e-06,0.013807548210024834,0.009498795494437218,-0.04085873887482705
2056,-0.758032500743866,-0.7700639963150024,0.006216421257704496,0.00580374663695693,0.100681371986866,5.758871793659637e-06,5.541615792026278e-06,0.013794347643852234,0.008680322207510471,-0.04088178582071017
2057,-0.6725210547447205,-0.685901939868927,0.006570213008671999,0.0068052541464567184,0.1006486788392067,2.5933265987987397e-06,2.8218878469488118e-06,0.013781159184873104,0.0074815768748521805,-0.040963617685932055
2058,-0.6725611686706543,-0.6823021769523621,0.005141665693372488,0.004588558338582516,0.10061609745025635,4.63711285192403e-06,6.1690093389188405e-06,0.013767982833087444,0.010903852991759777,-0.04087024415204746
2059,-0.6870473027229309,-0.6960504055023193,0.004868187941610813,0.0041284519247710705,0.10058341175317764,3.1014278647489846e-06,3.312350600026548e-06,0.013754819519817829,0.008515612222254276,-0.040900951333332373
2060,-0.7621382474899292,-0.7726072669029236,0.005358170717954636,0.005094548687338829,0.10055068135261536,7.923094926809426e-06,8.430370144196786e-06,0.013741669245064259,0.009272555820643902,-0.04089227597563356
2061,-0.7493980526924133,-0.7575839161872864,0.004049818031489849,0.004127297084778547,0.10051803290843964,4.50365314463852e-06,4.1763591980270576e-06,0.013728531077504158,0.008663760498166084,-0.040914474151943575
2062,-0.6603155732154846,-0.665744423866272,0.0028820186853408813,0.00254169967956841,0.10048549622297287,2.464664248691406e-06,2.6768807401822414e-06,0.013715405948460102,0.008429229259490967,-0.04094728898137185
2063,-0.7914376258850098,-0.7990737557411194,0.0034783631563186646,0.004151592496782541,0.10045281797647476,3.1514375677943463e-06,3.0130072445899714e-06,0.013702299445867538,0.012157334946095943,-0.04079205778499846
2064,-0.6263957619667053,-0.6317722797393799,0.0028354229871183634,0.0025365580804646015,0.10042042285203934,2.2165527298056986e-06,2.3263191906153224e-06,0.013689205050468445,0.00800384022295475,-0.040852262884600796
2065,-0.7381806373596191,-0.747965931892395,0.005114040803164244,0.0046503301709890366,0.10038796067237854,1.0454521543579176e-05,1.0477381692908239e-05,0.013676123693585396,0.008276018314063549,-0.04089584882466758
2066,-0.7333464622497559,-0.747032642364502,0.006750838831067085,0.006929675582796335,0.1003555878996849,3.122110229014652e-06,2.5743026981217554e-06,0.013663054443895817,0.0098202433437109,-0.040860044216248656
2067,-0.7169744968414307,-0.727383553981781,0.005770889110863209,0.004633182194083929,0.10032326728105545,2.308018110852572e-06,2.6738157430372667e-06,0.013649998232722282,0.007895562797784805,-0.04092226386554698
2068,-0.695037305355072,-0.7044719457626343,0.004594947677105665,0.004831220023334026,0.10029100626707077,4.242914201313397e-06,4.3125764932483435e-06,0.013636954128742218,0.008144430816173553,-0.040968929131460954
2069,-0.7049723863601685,-0.7133178114891052,0.004145696293562651,0.004191250540316105,0.10025875270366669,4.4218977564014494e-06,4.0276981962961145e-06,0.013623923063278198,0.011930367909371853,-0.04082396427941932
2070,-0.69380122423172,-0.7054775953292847,0.005797098856419325,0.005872732028365135,0.10022665560245514,3.149732719975873e-06,3.3750459351722384e-06,0.013610904105007648,0.009492287412285805,-0.040808151694834066
2071,-0.7068905830383301,-0.7162935137748718,0.004628161899745464,0.004764382727444172,0.10019458830356598,4.890430773230037e-06,5.461825821839739e-06,0.013597903773188591,0.009490733966231346,-0.040793207411780795
2072,-0.7020739316940308,-0.7120392918586731,0.005022069904953241,0.0049364520236849785,0.10016246885061264,3.4079662327712867e-06,3.432991661611595e-06,0.013584915548563004,0.009746083989739418,-0.04076624284170478
2073,-0.7005994319915771,-0.7064922451972961,0.002868209732696414,0.003018931020051241,0.10013020783662796,2.9850411920051556e-06,2.6683978830988053e-06,0.01357194036245346,0.00889260321855545,-0.04078330053869177
2074,-0.774474024772644,-0.7804054021835327,0.0029693678952753544,0.0029514124616980553,0.10009800642728806,5.276943738863338e-06,5.305969352775719e-06,0.013558978214859962,0.007554934825748205,-0.040866388770469775
2075,-0.7903779745101929,-0.7961764931678772,0.002864586189389229,0.002921645063906908,0.1000657007098198,5.792565843876218e-06,6.526580818899674e-06,0.013546033762395382,0.01111056748777628,-0.04076754095755747
2076,-0.7043613791465759,-0.7136534452438354,0.004973269533365965,0.004313098732382059,0.1000334769487381,2.919195594586199e-06,2.7290816433378495e-06,0.013533102348446846,0.008351011201739311,-0.04081161334959263
2077,-0.7312158346176147,-0.736101508140564,0.002436965238302946,0.002441810443997383,0.10000120848417282,3.4125944239349337e-06,3.5327961995790247e-06,0.01352018304169178,0.009249036200344563,-0.040808580872095775
2078,-0.7177550196647644,-0.7241552472114563,0.0031756043899804354,0.003218274563550949,0.09996900707483292,2.8446306714613456e-06,3.4297640922886785e-06,0.013507275842130184,0.008313746191561222,-0.040852464518912925
2079,-0.7297548651695251,-0.7358913421630859,0.0028311589267104864,0.0032988206949084997,0.09993673861026764,3.0358769436134025e-06,3.480723762550042e-06,0.013494380749762058,0.009396020323038101,-0.04084004027681538
2080,-0.7134361863136292,-0.7221700549125671,0.00451085576787591,0.004211542196571827,0.09990450739860535,5.63400635655853e-06,5.805188720842125e-06,0.013481498695909977,0.008996203541755676,-0.040848228085886826
2081,-0.7012071013450623,-0.7074087858200073,0.003141188295558095,0.0030544737819582224,0.0998724028468132,3.18861839332385e-06,2.878245140891522e-06,0.013468622229993343,0.007980873808264732,-0.040906772991179244
2082,-0.7373725175857544,-0.7447988390922546,0.003701177891343832,0.0037154473830014467,0.09984033554792404,4.947684374201344e-06,4.7788594201847445e-06,0.01345575787127018,0.011235472746193409,-0.04079966070431061
2083,-0.6772780418395996,-0.6866401433944702,0.004543026443570852,0.004811139311641455,0.09980827569961548,4.214455657347571e-06,3.6675128285423853e-06,0.013442905619740486,0.008854823186993599,-0.0408169365097454
2084,-0.6796647310256958,-0.6928569078445435,0.006478971801698208,0.0067068301141262054,0.09977632761001587,2.996133162014303e-06,3.393996166778379e-06,0.013430066406726837,0.009016510099172592,-0.0408252641792995
2085,-0.7558136582374573,-0.7618991732597351,0.002919285325333476,0.0031529772095382214,0.09974443167448044,6.655785909970291e-06,6.613021014345577e-06,0.013417244888842106,0.01000871043652296,-0.04078356544850838
2086,-0.7220377326011658,-0.7282897233963013,0.003248907160013914,0.0029965464491397142,0.09971249848604202,3.4603660878929077e-06,3.0406060886889463e-06,0.01340443640947342,0.008769545704126358,-0.04080590989087664
2087,-0.7396913766860962,-0.7525777816772461,0.006186862010508776,0.006692530587315559,0.09968052804470062,3.3353067010466475e-06,3.6944427392882062e-06,0.013391640037298203,0.00870554894208908,-0.04083033694922836
2088,-0.6757586002349854,-0.6897573471069336,0.007092061452567577,0.006900784559547901,0.09964868426322937,3.2043731152953114e-06,2.6601301215123385e-06,0.013378855772316456,0.00947975367307663,-0.04081483241811311
2089,-0.7119277715682983,-0.7225992679595947,0.005009378306567669,0.005656713619828224,0.09961683303117752,2.7900737222807948e-06,2.635429837027914e-06,0.013366077095270157,0.008797453716397285,-0.040834218111387585
2090,-0.6916211247444153,-0.7053433656692505,0.006886262446641922,0.006830764934420586,0.09958481788635254,2.605668214528123e-06,2.6223528948321473e-06,0.013353310525417328,0.008373157121241093,-0.04087384934975615
2091,-0.7307969331741333,-0.7399799823760986,0.004833817016333342,0.004339379258453846,0.09955289214849472,5.349138973542722e-06,4.4576090658665635e-06,0.013340556994080544,0.010882381349802017,-0.04078603781477824
2092,-0.7193247675895691,-0.7271859049797058,0.00415176572278142,0.003701812122017145,0.09952078014612198,3.7889024042669917e-06,3.728947376657743e-06,0.013327814638614655,0.009378287009894848,-0.04077782157354459
2093,-0.7141680717468262,-0.7232212424278259,0.004454325884580612,0.004592968616634607,0.09948863834142685,3.025793375854846e-06,2.861555003619287e-06,0.013315091840922832,0.010193963535130024,-0.04072923231811086
2094,-0.6722570657730103,-0.6776314377784729,0.0027434485964477062,0.0026242865715175867,0.09945633262395859,3.258688821006217e-06,3.4115985272364924e-06,0.013302380219101906,0.008488491177558899,-0.040768346143327375
2095,-0.7094581723213196,-0.7228026390075684,0.007039293181151152,0.0062989164143800735,0.09942421317100525,3.305950031062821e-06,3.0093929126451258e-06,0.01328968070447445,0.008250928483903408,-0.040817382411965836
2096,-0.6627179384231567,-0.6787263751029968,0.007727504707872868,0.008272864855825901,0.09939226508140564,3.976263087679399e-06,4.0566287680121604e-06,0.013276994228363037,0.010567151010036469,-0.04074815574086572
2097,-0.6848207712173462,-0.6926978826522827,0.004192382097244263,0.0036798303481191397,0.099360391497612,2.2398578494176036e-06,2.6842233182833297e-06,0.013264325447380543,0.010976176708936691,-0.040661939118375595
2098,-0.7072293758392334,-0.7176589965820312,0.005056827794760466,0.005365867633372545,0.09932860732078552,3.54443864125642e-06,3.4738791327981744e-06,0.013251668773591518,0.009637326933443546,-0.040646975815784636
2099,-0.699517011642456,-0.7073475122451782,0.003938875161111355,0.003884481731802225,0.0992966890335083,3.7796598917338997e-06,3.413295871723676e-06,0.013239030726253986,0.009827003814280033,-0.04062327683428141
2100,-0.6727521419525146,-0.6854925751686096,0.006953341420739889,0.00578283192589879,0.09926485270261765,2.222457396783284e-06,2.010826392506715e-06,0.013226411305367947,0.00997430644929409,-0.04059339767010263
2101,-0.7013732194900513,-0.7055680751800537,0.0022799475118517876,0.0019087604014202952,0.0992330014705658,2.953255034299218e-06,3.16517230203317e-06,0.013213803991675377,0.008050359785556793,-0.04066120979731966
2102,-0.6795555949211121,-0.6895110607147217,0.0048295981250703335,0.005115863401442766,0.09920135140419006,5.103766397951404e-06,4.907691163680283e-06,0.013201207853853703,0.009299496188759804,-0.04066317449801569
2103,-0.6230093836784363,-0.6588045954704285,0.017714835703372955,0.01807108335196972,0.09916973859071732,4.7608073145966046e-06,4.545045612758258e-06,0.013188624754548073,0.008166681043803692,-0.04072168172092472
2104,-0.6762128472328186,-0.6826930642127991,0.003229686291888356,0.003248058259487152,0.0991380587220192,1.4758105635337415e-06,9.972189900508965e-07,0.013176052831113338,0.00955989956855774,-0.0407076026564506
2105,-0.6965327858924866,-0.7039582133293152,0.003979851491749287,0.0034370471257716417,0.09910643845796585,4.0587515286460984e-06,4.4707621782436036e-06,0.013163493014872074,0.008104976266622543,-0.04076697371029694
2106,-0.6775313019752502,-0.6832484006881714,0.003067612648010254,0.0026426855474710464,0.09907490015029907,3.3921014619409107e-06,3.3830669963208493e-06,0.013150938786566257,0.008256613276898861,-0.04081579436093715
2107,-0.7232239246368408,-0.7298324108123779,0.0036895936354994774,0.002911868505179882,0.09904329478740692,3.3686960705381352e-06,3.656142780528171e-06,0.01313839666545391,0.010233184322714806,-0.040763345426754555
2108,-0.7676211595535278,-0.7769912481307983,0.004487883299589157,0.004874547477811575,0.09901182353496552,3.7522286220337264e-06,3.962873961427249e-06,0.013125861063599586,0.007732389494776726,-0.04083855868067799
2109,-0.712073802947998,-0.725520133972168,0.006726941093802452,0.006695842370390892,0.09898041188716888,1.208354933623923e-05,1.1426183846197091e-05,0.013113336637616158,0.009895403869450092,-0.04080186055317159
2110,-0.707482635974884,-0.7218461036682129,0.007226960267871618,0.007129974663257599,0.0989491268992424,3.3840315154520795e-06,3.1875715649221092e-06,0.013100817799568176,0.007329996675252914,-0.04089526769175036
2111,-0.7336771488189697,-0.7411348819732666,0.003652213141322136,0.0037947706878185272,0.0989178717136383,5.569897439272609e-06,5.172112651052885e-06,0.013088311068713665,0.010212727822363377,-0.04083986791604467
2112,-0.7066565155982971,-0.7129991054534912,0.003125956282019615,0.0032087271101772785,0.09888662397861481,4.055209956277395e-06,3.803369963861769e-06,0.013075816445052624,0.009540114551782608,-0.04082086879265331
2113,-0.6864091157913208,-0.693213701248169,0.003454008139669895,0.0033409162424504757,0.09885534644126892,4.828204055229435e-06,4.8182437240029685e-06,0.01306332740932703,0.009292377158999443,-0.04081520649507067
2114,-0.7141652703285217,-0.7200772762298584,0.0028652134351432323,0.003039595205336809,0.09882386028766632,3.659772119135596e-06,3.589404286685749e-06,0.013050850480794907,0.008824629709124565,-0.04083321468486091
2115,-0.6795864701271057,-0.7615679502487183,0.04182247817516327,0.04014936462044716,0.0987924113869667,4.428733518579975e-06,5.199069164518733e-06,0.013038384728133678,0.009140919893980026,-0.040834507955918864
2116,-0.7250918745994568,-0.7387359142303467,0.006736941169947386,0.006900198291987181,0.09876085817813873,3.4546594633866334e-06,3.4823287933249958e-06,0.013025932013988495,0.010597007349133492,-0.04076293219066625
2117,-0.7820110321044922,-0.790371835231781,0.004204974044114351,0.004149181302636862,0.09872928261756897,3.1837123515288113e-06,3.4608533496793825e-06,0.013013490475714207,0.009692022576928139,-0.040740184452286526
2118,-0.744557797908783,-0.7539926767349243,0.00458717904984951,0.004842102061957121,0.09869786351919174,2.633284111652756e-06,2.9818224902555812e-06,0.013001061044633389,0.011476095765829086,-0.04062937044138075
2119,-0.7470235228538513,-0.7545950412750244,0.003835071576759219,0.0037305308505892754,0.09866638481616974,2.793227622532868e-06,3.077730980294291e-06,0.012988649308681488,0.009941005147993565,-0.04060085166191203
2120,-0.7519246935844421,-0.7641036510467529,0.006147961597889662,0.00602347869426012,0.09863501042127609,3.7431723285408225e-06,3.726743670995347e-06,0.01297625619918108,0.009510131552815437,-0.040595302501175656
2121,-0.632099986076355,-0.6436625719070435,0.006065260618925095,0.005487653426826,0.09860354661941528,5.310555025062058e-06,4.374789114081068e-06,0.01296388078480959,0.009865771047770977,-0.04057224882372833
2122,-0.7419986724853516,-0.7485904693603516,0.0035066569689661264,0.003076598746702075,0.09857191145420074,4.703064860223094e-06,3.8334683267748915e-06,0.012951516546308994,0.007212391123175621,-0.04068301682638313
2123,-0.6890276074409485,-0.6933796405792236,0.002504405565559864,0.0018380658002570271,0.09854016453027725,4.74339913125732e-06,4.7474177335971035e-06,0.012939158827066422,0.008167157880961895,-0.04074050809101588
2124,-0.7286325097084045,-0.7369365096092224,0.004086439497768879,0.0042120907455682755,0.0985083356499672,2.814322442645789e-06,2.705795168367331e-06,0.012926813215017319,0.009116440080106258,-0.04074766068245977
2125,-0.8130344152450562,-0.8194855451583862,0.0031633079051971436,0.0032816205639392138,0.09847652167081833,2.9678196824534098e-06,3.2195380299526732e-06,0.012914478778839111,0.010378662496805191,-0.04069134452349652
2126,-0.7099783420562744,-0.7500007748603821,0.019745929166674614,0.020226851105690002,0.09844473004341125,2.478729948052205e-05,2.4856970412656665e-05,0.0129021555185318,0.010015608742833138,-0.04065599686018004
2127,-0.7622908353805542,-0.7696830630302429,0.0037027483340352774,0.003674859646707773,0.0984131246805191,6.987191227381118e-06,7.604092388646677e-06,0.01288985088467598,0.009483998641371727,-0.04064899708510245
2128,-0.7470305562019348,-0.7577899694442749,0.005659826099872589,0.00508496630936861,0.098381407558918,7.346413440245669e-06,7.29837211110862e-06,0.01287755835801363,0.00937347300350666,-0.040647873580672
2129,-0.718037486076355,-0.7265434265136719,0.004178795963525772,0.004319437313824892,0.09834969788789749,3.7719423744420055e-06,3.952797214878956e-06,0.012865277007222176,0.008784599602222443,-0.040676249921527276
2130,-0.7023810148239136,-0.7088039517402649,0.0032800319604575634,0.003132191486656666,0.09831823408603668,5.171354587218957e-06,5.535659965971718e-06,0.012853006832301617,0.011457051150500774,-0.040569584867925876
2131,-0.7381255626678467,-0.74982088804245,0.005518797785043716,0.00616430351510644,0.09828682988882065,6.232039595488459e-06,5.974444320600014e-06,0.01284075528383255,0.011013154871761799,-0.040490447880941485
2132,-0.7225779294967651,-0.7291671633720398,0.0032909654546529055,0.0032892837189137936,0.09825534373521805,4.8519086703890935e-06,4.146861556364456e-06,0.012828521430492401,0.00938660092651844,-0.040496595440568495
2133,-0.7399032711982727,-0.744286835193634,0.002226825337857008,0.002148413099348545,0.09822393208742142,4.188435013929848e-06,4.163008270552382e-06,0.01281630527228117,0.012311670929193497,-0.04035618212208039
2134,-0.6381990313529968,-0.6442776918411255,0.002973898546770215,0.0030995472334325314,0.09819264709949493,2.7553160180104896e-06,2.457836217217846e-06,0.012804106809198856,0.008752046152949333,-0.040400770708328905
2135,-0.7545361518859863,-0.7628269195556641,0.004053799901157618,0.004225751850754023,0.09816128760576248,5.7892493714462034e-06,5.482754659169586e-06,0.01279192604124546,0.010220224037766457,-0.04036972097102414
2136,-0.6335891485214233,-0.6529514193534851,0.0092095248401165,0.010146143846213818,0.0981299951672554,3.300977141407202e-06,3.367291810718598e-06,0.012779762968420982,0.009149467572569847,-0.04039376154384444
2137,-0.7746698260307312,-0.7825470566749573,0.0038796006701886654,0.0039922273717820644,0.09809862822294235,2.624893113534199e-06,2.7877656521013705e-06,0.012767617590725422,0.009801114909350872,-0.040384017721184676
2138,-0.7278057932853699,-0.735275149345398,0.004015711136162281,0.0034471137914806604,0.0980672687292099,3.307531187601853e-06,3.3018868634826504e-06,0.012755483388900757,0.009814849123358727,-0.04037407437895751
2139,-0.6856683492660522,-0.695980966091156,0.005033127497881651,0.005274335853755474,0.09803580492734909,2.5090396320592845e-06,2.6118411824427312e-06,0.012743367813527584,0.008903809823095798,-0.04041018016885484
2140,-0.7255339622497559,-0.7380057573318481,0.006531745661050081,0.005936061032116413,0.09800425916910172,1.8015630303125363e-06,2.153623881895328e-06,0.012731262482702732,0.008396838791668415,-0.04046982922082868
2141,-0.791134774684906,-0.7954119443893433,0.0021836194209754467,0.002081723650917411,0.09797266870737076,5.931571195105789e-06,5.868715561518911e-06,0.01271916925907135,0.00932413898408413,-0.040480130810583034
2142,-0.66759192943573,-0.6719582080841064,0.0020645353943109512,0.002292054705321789,0.09794111549854279,4.9773748287407216e-06,4.6805248530290555e-06,0.012707088142633438,0.008593800477683544,-0.04052643424616971
2143,-0.7667699456214905,-0.7760654091835022,0.004634372424334288,0.0046574827283620834,0.09790964424610138,1.4636118521593744e-06,2.100718120345846e-06,0.0126950116828084,0.00884300284087658,-0.040557962391817394
2144,-0.7799842357635498,-0.7838391065597534,0.0019521034555509686,0.0018967954674735665,0.09787815809249878,3.00108717965486e-06,2.9830277981091058e-06,0.012682946398854256,0.008905179798603058,-0.04058480528229637
2145,-0.6816839575767517,-0.6948328018188477,0.006443972233682871,0.006700811441987753,0.09784682095050812,1.9335031993250595e-06,2.17504748434294e-06,0.012670887634158134,0.007906674407422543,-0.04066023129781043
2146,-0.7075514793395996,-0.7173939347267151,0.00477307103574276,0.005061006639152765,0.09781557321548462,3.822647158813197e-06,4.545193860394647e-06,0.012658833526074886,0.007262380328029394,-0.04076410071651844
2147,-0.7211422324180603,-0.728264331817627,0.003553068730980158,0.003564263693988323,0.09778418391942978,2.2239016743696993e-06,2.5605002065276494e-06,0.012646785005927086,0.008991613984107971,-0.040776314981487115
2148,-0.6986337900161743,-0.7155738472938538,0.00862023327499628,0.008307131007313728,0.09775283187627792,6.173837391543202e-06,6.449801730923355e-06,0.01263473555445671,0.00768494326621294,-0.04085325206910211
2149,-0.7016674280166626,-0.709396243095398,0.0035441159270703793,0.004176364745944738,0.0977216511964798,4.019906100438675e-06,4.356990757514723e-06,0.012622691690921783,0.009506245143711567,-0.04083527720846143
2150,-0.7001998424530029,-0.7065302729606628,0.003333181608468294,0.0029895056504756212,0.09769044071435928,4.1209295886801556e-06,3.5901032333640615e-06,0.012610653415322304,0.009545396082103252,-0.04081624354393319
2151,-0.6927986741065979,-0.70050048828125,0.0037363481242209673,0.003959370777010918,0.09765934944152832,3.418375854380429e-06,2.706504119487363e-06,0.012598620727658272,0.008897165767848492,-0.04083057307834411
2152,-0.7242339849472046,-0.7348884344100952,0.005264750216156244,0.005383619107306004,0.09762834012508392,3.079361249547219e-06,2.992242798427469e-06,0.012586593627929688,0.007986192591488361,-0.040889734794852486
2153,-0.7576428055763245,-0.764295220375061,0.0034013271797448397,0.003242276143282652,0.09759718179702759,4.632802301784977e-06,4.147758772887755e-06,0.012574572116136551,0.010135112330317497,-0.040838492438593985
2154,-0.6740636229515076,-0.6804125308990479,0.0031195504125207663,0.0032250788062810898,0.09756607562303543,1.9361095837666653e-06,2.3989518922462594e-06,0.012562555260956287,0.00872768834233284,-0.040860183399547646
2155,-0.739325225353241,-0.7489714622497559,0.004894624929875135,0.00474396301433444,0.09753493219614029,3.7035526929685147e-06,3.978206223109737e-06,0.012550550512969494,0.010588720440864563,-0.040787738207527034
2156,-0.7012771964073181,-0.7085809707641602,0.0036301910877227783,0.0036666595842689276,0.09750377386808395,3.45926173395128e-06,3.5270686566946097e-06,0.012538551352918148,0.008867685683071613,-0.0408049670129971
2157,-0.7386854887008667,-0.7479696869850159,0.00451007392257452,0.004768941085785627,0.0974726751446724,2.4077528451016406e-06,2.8296215077716624e-06,0.012526563368737698,0.008173614740371704,-0.040856037925328666
2158,-0.6643458604812622,-0.6769927740097046,0.006055785808712244,0.006584901362657547,0.09744182229042053,3.1450110782316187e-06,3.0801129469182342e-06,0.012514580972492695,0.010113251395523548,-0.04080757345928605
2159,-0.7480706572532654,-0.7581750154495239,0.005363345146179199,0.004737668205052614,0.09741083532571793,1.5026599839984556e-06,1.8553158724898822e-06,0.012502610683441162,0.008961677551269531,-0.040819110908758276
2160,-0.7545418739318848,-0.7626731395721436,0.0037337536923587322,0.0043927887454628944,0.09737992286682129,2.4265164029202424e-06,2.255981371490634e-06,0.012490645051002502,0.00733600091189146,-0.04091135531772579
2161,-0.7064864635467529,-0.7123146653175354,0.003031089436262846,0.0027932387311011553,0.09734902530908585,1.988302074096282e-06,1.8987092289535212e-06,0.012478691525757313,0.010685295797884464,-0.04083152276194527
2162,-0.7045490145683289,-0.7132638096809387,0.004394727759063244,0.0043147229589521885,0.09731820970773697,2.711247816478135e-06,2.675370296856272e-06,0.012466748245060444,0.010541258379817009,-0.04076288370485716
2163,-0.7371134757995605,-0.746457040309906,0.004662624094635248,0.004672350361943245,0.09728735685348511,4.430867193150334e-06,4.15758495364571e-06,0.01245481800287962,0.009638515301048756,-0.04074281375456186
2164,-0.7346621751785278,-0.7427405714988708,0.0038774372078478336,0.004193688742816448,0.09725653380155563,3.5163993743481115e-06,3.7369768506323453e-06,0.012442898005247116,0.009399245493113995,-0.04073571079217807
2165,-0.7106427550315857,-0.7173328399658203,0.003298205090686679,0.0033863193821161985,0.09722579270601273,2.584658659543493e-06,2.960691290354589e-06,0.012430990114808083,0.008448820561170578,-0.04077648422451064
